Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000019162000,เก๋าไซร์ ไอซ์ กบินทร์บุรี,,0522AB,,,Active,,QCentral,,,0944323799,092 289 3545,,,,ปราจีนบุรี,,,,,0193559001764,1000000,20210219T09:34:47+07:00,20250602T13:28:14+07:00,20250807T14:45:48+07:00,วีรวรรณ รอบแคว้น,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,168 หมู่ 8 ต.หนองกี่ อ.กบินทร์บุรี,,
3015191000019018000,ลี เต็ก ย้ง,,,,,New Accounts,,QCentral,0-2910-4107,,023004779,,,,,กรุงเทพมหานคร,,,,,0105550109629,,20210214T16:46:43+07:00,20250911T13:43:31+07:00,20251225T16:52:51+07:00,วีรวรรณ รอบแคว้น,ไม่เปิดรับ,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,61 ซอยรามคำแหง 24 แยก 341 แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร,,
3015191000019018000,โรงน้ำแข็งอานนท์,,,,,New Accounts,,QCentral,,,0899203296,,,,,นนทบุรี,,,,,0125563011011,,20210214T16:42:12+07:00,20240722T17:00:30+07:00,20251215T16:24:30+07:00,วีรวรรณ รอบแคว้น,PPW 10k20k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,4/2 หมู่ที่ 2 ต.ลำโพ อ.บางบัวทอง จ.นนทบุรี,,
3015191000018851300,อุตสาหกรรมน้ำแข็งไทย,,,,,New Accounts,,QCentral,020002234,,0811705352,,,,,นนทบุรี,,,,,0105555183771,,20210208T23:09:24+07:00,20241028T10:08:57+07:00,20251215T16:24:11+07:00,วีรวรรณ รอบแคว้น,PPW 010k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,77/10 หมู่ที่ 2 ถนนปลายบาง ต.มหาสวัสดิ์ อ.บางกรวย จ.นนทบุรี,,
3015191000018851000,ตั้งเจริญน้ำแข็งหลอด,,,,,New Accounts,,QCentral,0-2732-5862,,027325861,,,,,กรุงเทพมหานคร,,,กรุงเทพมหานคร,,0105540091956,,20210208T22:56:26+07:00,20240722T17:00:30+07:00,20241108T14:21:56+07:00,วีรวรรณ รอบแคว้น,,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,641/6364 หมู่ที่ 1 แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร,,
3015191000018784000,ล้อคุณเส็ง,,,,,New Accounts,,QCentral,0-2243-3087,,024107614,,,,,กรุงเทพมหานคร,,,,,0103517021317,,20210205T21:00:03+07:00,20251113T09:59:42+07:00,20251222T16:00:43+07:00,วีรวรรณ รอบแคว้น,,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,14 ซอยบางแวก 3 แขวงคูหาสวรรค์ เขตภาษีเจริญ กรุงเทพมหานคร,,
3015191000018784000,จ.กิจสมบูรณ์,,,,,New Accounts,,QCentral,0-2511-1618,,025111618,,,,,กรุงเทพมหานคร,,,กรุงเทพมหานคร,,0103514012619,5000000,20210205T20:57:09+07:00,20250716T15:05:16+07:00,20251222T16:58:42+07:00,วีรวรรณ รอบแคว้น,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,765/12 ถนนลาดพร้าว แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร,,
3015191000018784000,สงวนสินร่วมกิจ,,,,,New Accounts,,QCentral,025392741-2,,025383063,,,,,กรุงเทพมหานคร,,,,,0105524030239,5000000,20210205T20:55:50+07:00,20250113T09:18:50+07:00,20251203T17:08:49+07:00,วีรวรรณ รอบแคว้น,,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,7 ซอยนาคนิวาส 15 แยก 10 ถนนนาคนิวาส แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร,,
3015191000018602000,14 ไอซ์,,,,,New Accounts,,QCentral,,,0860782000,,,,,กรุงเทพมหานคร,,,,,0105559019029,1000000,20210202T11:29:22+07:00,20250709T15:58:01+07:00,20251125T15:56:42+07:00,วีรวรรณ รอบแคว้น,PPW 05k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,14/51 หมู่ที่ 2 แขวงจอมทอง เขตจอมทอง กรุงเทพมหานคร,,
3015191000018354000,ตือไซร์ ไอซ์,,,,,New Accounts,,QCentral,,,0948856955,036 377 167,,,,สระบุรี,,,,,0195559000514,,20210123T16:13:02+07:00,20250529T10:13:00+07:00,20251224T14:08:36+07:00,วีรวรรณ รอบแคว้น,PPW 010k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,88 หมู่ที่ 5 ต.เจริญธรรม อ.วิหารแดง,,
