Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000017577000,สหกรณ์โคนมพัฒนานิคม,,0024AA,,,Active,,QNorth,,,0922583920,,,,,ลพบุรี,,,,,1600000125285,,20210104T13:36:21+07:00,20240722T17:03:46+07:00,20251201T15:57:56+07:00,สุนิษา ภิญโญ,PPW 20k50k,1.1.1.2 โรงงานอาหารสัตว์สหกรณ์ Feedmill Coop,สหกรณ์ จำกัด,,29 หมู่ 10 ต.พัฒนานิคม อ.พัฒนานิคม,,
3015191000017360000,โรงน้ำแข็งภูมิเจริญทรัพย์,,,,,New Accounts,,QNorth,,,0987802137,,,,,แพร่,,,,,,,20201224T11:59:43+07:00,20250528T11:29:47+07:00,20251212T15:58:52+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,179/1 ม.4 ต.หนองม่วงไข่ อ.หนองม่วงไข่,,
3015191000017210400,กิจรุ่งเรืองน้ำแข็งหลอด,,,,,New Accounts,,QNorth,,,036439054,,,,,ลพบุรี,,,,,,,20201222T13:51:07+07:00,20250528T13:21:35+07:00,20251208T14:56:56+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,109/9 10 ถ.วังเพลิงหนองม่วง ต.นิยมชัย อ.สระโบสถ์,,
3015191000017210000,โรงสีสุนิตา พาณิชย์,,,,,New Accounts,,QNorth,,,0814736512,,,,,ลำปาง,,,,,,,20201222T13:49:58+07:00,20240722T17:43:34+07:00,20251216T09:54:59+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.1.1 ข้าวตรา,นามบุคคล,,21 หมู่ 8 ตำบลสมัย อำเภอสบปราบ,,
3015191000017145300,ชัยเจริญน้ำแข็งหลอด,,,,,New Accounts,,QNorth,,,0817072218,,,,,นครสวรรค์,,,,,,,20201221T13:57:05+07:00,20250528T13:50:49+07:00,20251210T13:42:18+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,25 ม.6 ต.ห้วยใหญ่ อ.หนองบัว,,
3015191000017145300,อึ้ง ฮง ฮวด,,,,,New Accounts,,QNorth,,,056382129,,,,,นครสวรรค์,,,,,,,20201221T13:55:21+07:00,20240722T17:43:34+07:00,20251215T16:24:53+07:00,สุนิษา ภิญโญ,,1.2.1.1 ข้าวตรา,นามบุคคล,,6 หมู่ที่ 8 ต.เขาทอง อ.พยุหะคีรี,,
3015191000017145300,โรงน้ำแข็งพญาไม้,,,,,New Accounts,,QNorth,,,0817066806,,,,,พะเยา,,,,,,,20201221T10:49:59+07:00,20250528T14:15:27+07:00,20251202T16:29:20+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,567 ม.2 ต.แม่กา อ.เมืองพะเยา,,
3015191000016976000,ธาราทิพย์ทิพย์สยาม,,,,,New Accounts,,QNorth,,,053 644 637,,,,,เชียงราย,,,,,,,20201215T14:13:59+07:00,20251210T09:09:31+07:00,20251215T09:44:59+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,105/1 หมู่ที่ 6 ต.จันจว้า อ.แม่จัน,,
3015191000016976000,ท่าข้าวเทพธัญญทรัพย์,,,,,New Accounts,,QNorth,,,056561143,,,,,เพชรบูรณ์,,,,,,,20201215T14:13:49+07:00,20240722T17:43:34+07:00,20251017T15:30:13+07:00,สุนิษา ภิญโญ,ไม่มีการใช้งาน PPW,1.2.1.1 ข้าวตรา,นามบุคคล,,13/2 ม.9 ต.บึงสามพัน อ.บึงสามพัน,,
3015191000016935000,โรงสีไทยบัณฑิตย์,,,,,New Accounts,,QNorth,,,036471395,,,,,ลพบุรี,,,,,,,20201215T13:05:07+07:00,20240722T17:43:34+07:00,20251219T10:26:51+07:00,สุนิษา ภิญโญ,,1.2.1.1 ข้าวตรา,นามบุคคล,,1 ม.6 ถ.บ้านหมี่ โคกสำโรง ต.บ้านทราย อ.บ้านหมี่,,
