Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000015311000,บริษัท แป๊ะแชสงขลา จำกัด,,,,,New Accounts,,QSouth,0-7432-3317,,074323317,,,,,สงขลา,,,,,0905530000357,,20201030T13:17:56+07:00,20240722T17:01:17+07:00,20251215T09:44:59+07:00,กมลรัตน์ เทศนีย์,PPW 010k,1.1.2.2 ปลาป่น,บริษัทจำกัด,10801,56 ถนนไทรงาม ต.บ่อยาง อ.เมืองสงขลา,,
3015191000055293000,ซิลิคอน เทคส์,,,,,New Accounts,,QWest,074-357727-30,,,,,,,พระนครศรีอยุธยา,,,กาญจนบุรี,,0905542001655,70000000,20231211T14:55:34+07:00,20251202T14:30:16+07:00,20251215T09:44:55+07:00,ชินดนัย ศรีธรรม,,2.1.1 ปุ๋ยเคมี,บริษัทจำกัด,46201,"51, ตำบล สนับทึบ อำเภอวังน้อย จังหวัดพระนครศรีอยุธยา 13170",,
3015191000059168300,หาดใหญ่น้ำแข็งหลอด,,,,,New Accounts,,QSouth,074363049,,,,,,,สงขลา,,,,,0903540001354,,20240304T15:24:42+07:00,20240722T17:02:37+07:00,20251117T10:56:25+07:00,กมลรัตน์ เทศนีย์,,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,401 ถ.สัจกุล อ.หาดใหญ่ จ.สงขลา,,
3015191000021367300,ก.วิสูตร น้ำแข็งหลอด,,0176AA,,,NonActive,,QSouth,074 420 490,,0816982199,,,,,สงขลา,,,,,0903539001605,,20210511T16:46:37+07:00,20250227T10:57:15+07:00,20251126T15:03:45+07:00,กมลรัตน์ เทศนีย์,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,37 ถนนเทียนจ่อสงเคราะห์ 2 ต.หาดใหญ่ อ.หาดใหญ่,,
3015191000029416000,ทีซีเอฟ,,0057AB,,,NonActive,,QSouth,074-553155,,074553155,,,,,สงขลา,,,,,0905533000668,,20211214T13:51:03+07:00,20250801T14:21:14+07:00,20251215T09:44:58+07:00,กมลรัตน์ เทศนีย์,PPW 010k,1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทจำกัด,10801,628/1 ถนนกาญจนวนิช ต.บ้านพรุ อ.หาดใหญ่,,
3015191000014767000,ยู.ที.คลีนวอเตอร์,,0127AA,,,NonActive,,QSouth,0-7442-7143,,0819907058,,,,,สงขลา,,,,,0903539004302,,20201015T16:31:49+07:00,20250715T16:27:34+07:00,20251201T09:58:15+07:00,กมลรัตน์ เทศนีย์,PPW 10k20k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,118/20 ม.4 ต.คลองแห อ.หาดใหญ่,,
3015191000007703000,โรงน้ำแข็งอิสริยาพานิช,,0145AA,0145โรงน้ำแข็งอิสริยาพานิช,0145,Active,,QSouth,074606552,,0650680991,,,,,พัทลุง,,,,,0933560001279,,20190917T19:07:57+07:00,20240722T13:01:07+07:00,20251224T10:34:44+07:00,กมลรัตน์ เทศนีย์,รอ Verify,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,63 ม.2 ถ.เอเชีย ต.เขาเจียก อ.เมือง,,
3015191000018354000,สุรา น้ำแข็งมิตรสตูล,,,,,New Accounts,,QSouth,074611800,0855828883,0815434302,,,,,สตูล,,,,,0933544000255,,20210123T16:22:06+07:00,20251003T11:11:40+07:00,20251003T11:11:40+07:00,กมลรัตน์ เทศนีย์,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,46321,1 ถนนอุบลนุสรณ์ ต.คูหาสวรรค์ อ.เมืองพัทลุง,,
3015191000015465500,เซาท์เทิร์นเคมิคอลส์,,,,,NonActive,,QSouth,0-,,0864783048,,,,,นครศรีธรรมราช,,,,,0805537000272,,20201104T14:56:35+07:00,20250128T16:27:07+07:00,20251223T13:21:19+07:00,กมลรัตน์ เทศนีย์,PPW 010k,2.4.1 สารส้ม,บริษัทจำกัด,20113,21/3 หมู่ที่ 8 ต.ท้ายสำเภา อ.พระพรหม,,
3015191000013999000,ตรังนทีทิพย์,,0044AA,,,NonActive,,QSouth,0-7521-3003,,0815838509,,,,,ตรัง,,,,,0925534000149,,20200919T15:53:52+07:00,20251017T14:28:16+07:00,20251229T09:08:38+07:00,กมลรัตน์ เทศนีย์,"รอ Verify, PPW 10k20k",1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,118/5 ถนนวัดคลองน้ำเจ็ด ต.ทับเที่ยง อ.เมืองตรัง,,
3015191000016057300,ปรีชาสมุทร,,,,,New Accounts,,QSouth,075251045,,0956629202,,,,,ตรัง,,,,,0925526000046,,20201119T17:04:21+07:00,20240722T17:01:02+07:00,20251215T13:16:02+07:00,กมลรัตน์ เทศนีย์,PPW 010k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,2/3 ถนนตรังคภูมิ ต.กันตัง อ.กันตัง,,
3015191000007582000,ดวงดาวน้ำแข็งหลอด,,0037AB,0037ดวงดาว,037,Active,,QSouth,075-260464,,,,,,นาบอน,นครศรีธรรมราช,,,,,0805546000417,,20190910T16:16:44+07:00,20240722T13:01:07+07:00,20251212T13:17:25+07:00,กมลรัตน์ เทศนีย์,,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,ถ. ต.ทุ่งสง,,
3015191000051748400,สินหลวง,,,,,New Accounts,,QSouth,075307346,,075307346,,,,,นครศรีธรรมราช,,,,,0805546000697,,20230914T15:45:17+07:00,20240722T16:58:26+07:00,20251202T14:41:11+07:00,กมลรัตน์ เทศนีย์,,2.7 Non Food อื่นๆ,บริษัทจำกัด,8999,43 ต.นบพิตำ กิ่งอำเภอนบพิตำ,,
3015191000029777000,คิงส์วอเตอร์,,,0คิงส์วอเตอร์นครศรีธรรมราช,,New Accounts,,QSouth,075356573,,0815358777,,,,,นครศรีธรรมราช,,,,,0803560002331,2000000,20211224T09:11:06+07:00,20250204T10:00:17+07:00,20251212T11:17:37+07:00,กมลรัตน์ เทศนีย์,PPW 530K,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,1204/39 ถนนปากนคร ต.คลัง อ.เมืองนครศรีธรรมราช,,
